T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
13.3,19.3,5.5,1021.9,62.0,1.9,7.8,14.8,181.20833333333331

14.4,21.5,5.5,1021.0,60.0,1.8,8.9,18.3,210.875

16.3,22.5,7.6,1020.6,64.0,1.4,8.1,14.8,255.33333333333331

16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,284.79583333333335

15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,219.72083333333333

14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,182.1875

18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,154.03750000000005

16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,223.20833333333331

16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,200.64583333333337

18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,285.225

15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,236.825

13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,276.90833333333336

12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,108.0

11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,107.625

12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,125.89166666666668

11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,181.01250000000005

14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,152.55416666666667

17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,152.32083333333338

17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,319.7375

15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,332.7083333333333

15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,279.6

12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,179.11666666666667

15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,54.79166666666666

17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,93.375

17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,103.0

17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,132.20833333333334

17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,127.70833333333331

17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,109.33333333333331

23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,56.45833333333334

23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,135.83333333333334

20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,122.5

22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,69.66666666666667

22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,79.83333333333333

22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,62.70833333333334

25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,1.9166666666666667

24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,1.8333333333333333

26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,1.7916666666666667

23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,117.58333333333331

23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,122.70833333333331

24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,76.54166666666667

24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,59.20833333333334

22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,77.20833333333333

24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,87.83333333333331

26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,123.70833333333331

27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,64.79166666666667

26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,62.875

29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,52.04166666666666

24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,128.33333333333334

26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,87.58333333333331

29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,23.20833333333333

30.4,37.5,21.6,1006.3,41.0,2.6,12.0,27.8,15.166666666666664

32.3,39.0,21.5,1007.3,39.0,3.4,5.4,13.0,21.25

33.4,39.1,24.8,1008.0,47.0,2.1,2.6,7.6,25.75

29.5,36.9,21.5,1007.2,41.0,2.3,11.3,16.5,105.33333333333331

29.3,36.0,18.8,1008.8,37.0,3.2,4.8,11.1,117.75

30.9,37.0,19.0,1008.9,33.0,2.6,6.9,14.8,20.791666666666668

31.6,38.0,23.2,1002.6,30.0,3.1,18.7,35.2,46.91666666666666

33.1,39.0,24.0,1003.0,26.0,2.6,10.4,24.1,104.625

33.6,40.0,23.0,1003.8,27.0,2.4,9.8,18.3,109.625

34.0,40.6,26.3,1005.5,29.0,2.6,13.9,22.2,0.0

33.9,39.6,25.8,1002.7,28.0,2.7,15.7,29.4,30.875

33.3,39.4,24.8,1000.7,28.0,3.1,8.3,18.3,75.58333333333333

33.4,40.0,21.2,1006.3,27.0,2.6,3.7,14.8,0.0

33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,0.0

34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,0.0

34.7,41.5,22.0,1001.7,24.0,2.3,8.5,16.5,142.5

38.0,44.0,23.8,1001.1,20.0,2.6,9.6,29.4,133.375

35.4,44.0,28.0,1003.2,35.0,2.7,6.5,18.3,102.41666666666669

33.2,38.0,25.0,1004.6,41.0,2.7,4.6,9.4,158.29166666666666

35.1,39.2,25.3,1005.1,40.0,2.4,7.2,11.1,149.58333333333334

33.8,39.8,27.6,1005.5,44.0,2.4,9.8,16.5,107.29166666666669

37.1,42.0,27.5,1000.7,30.0,2.9,8.3,18.3,106.5

36.5,43.0,27.0,1001.8,35.0,2.6,4.1,22.2,128.125

37.3,42.4,27.4,1002.4,32.0,2.6,4.8,14.8,108.0

37.3,43.7,28.6,997.4,44.0,2.6,9.4,22.2,98.41666666666669

37.3,42.8,31.2,996.2,49.0,2.6,8.3,14.8,94.375

36.2,41.5,30.7,995.3,50.0,2.9,10.9,18.3,118.5

32.9,39.0,27.4,996.6,50.0,2.4,9.4,27.8,110.41666666666669

34.6,39.0,26.0,998.4,49.0,2.4,6.7,16.5,95.83333333333331

37.4,41.0,30.6,998.8,31.0,1.9,14.1,27.8,93.5

32.7,37.5,24.7,1002.3,55.0,2.4,7.4,18.3,38.66666666666666

36.0,40.0,26.6,1001.7,46.0,3.1,9.1,22.2,45.375

37.7,42.0,30.7,1000.9,37.0,2.6,11.9,22.2,65.16666666666667

37.6,43.0,28.7,1001.2,42.0,2.4,2.8,11.1,67.08333333333333

34.6,40.3,28.7,1001.1,51.0,2.7,10.2,25.9,77.66666666666667

35.9,41.0,28.6,998.6,50.0,2.6,8.5,18.3,70.25

35.7,41.2,30.0,997.6,48.0,2.3,9.3,27.8,75.125

36.0,41.0,27.6,997.7,46.0,2.4,12.8,25.9,77.0

32.6,40.7,26.0,996.9,59.0,2.6,11.9,29.4,32.958333333333336

34.7,38.0,30.5,995.4,55.0,2.4,10.4,18.3,40.833333333333336

35.6,40.0,30.0,1000.7,57.0,3.1,9.4,25.9,90.70833333333331

31.1,40.1,26.0,999.8,74.0,2.4,7.6,14.8,97.29166666666669

32.9,38.6,27.0,999.7,64.0,2.4,8.9,16.5,79.83333333333333

35.5,39.9,31.2,999.7,60.0,2.4,9.8,18.3,40.375

34.9,39.6,29.6,999.6,61.0,2.4,7.8,14.8,49.41666666666666

34.4,39.4,26.0,998.3,63.0,2.3,8.0,14.8,43.66666666666666

32.2,39.8,25.4,995.4,73.0,2.3,8.3,14.8,0.0

28.4,36.6,24.4,998.1,82.0,2.4,5.2,9.4,29.66666666666667

29.6,32.0,25.7,997.6,80.0,2.3,2.0,7.6,47.75

33.6,36.7,28.8,996.7,66.0,5.8,5.9,11.1,43.66666666666666

30.7,36.9,28.8,996.8,78.0,2.3,5.4,27.8,29.83333333333333

33.3,37.0,27.8,996.2,68.0,2.6,6.7,11.1,29.66666666666667

31.1,34.2,27.8,997.8,78.0,2.6,6.9,24.1,37.625

30.4,35.4,26.7,997.8,82.0,2.1,5.2,14.8,41.458333333333336

31.0,35.2,26.0,997.9,80.0,2.4,7.2,18.3,53.125

32.4,35.2,26.2,999.0,72.0,2.9,13.5,25.9,36.0

34.1,37.0,28.5,998.5,63.0,3.2,13.0,22.2,70.58333333333333

34.1,37.2,29.0,998.4,61.0,2.6,11.5,22.2,52.45833333333334

31.9,35.0,28.3,1001.3,72.0,2.1,2.8,9.4,38.25

30.3,35.0,27.6,1002.6,83.0,2.3,6.5,16.5,26.58333333333333

28.3,35.8,26.8,1003.9,89.0,1.6,4.3,11.1,57.58333333333334

29.2,31.0,26.0,1000.0,85.0,1.8,4.6,13.0,41.375

29.1,32.6,26.4,998.6,85.0,1.8,5.9,13.0,25.54166666666667

30.9,35.0,26.0,997.4,73.0,2.6,6.5,11.1,28.375

32.6,36.0,26.2,997.8,66.0,3.4,5.6,9.4,40.333333333333336

33.3,36.0,26.4,999.7,67.0,3.2,7.8,18.3,35.375

33.4,36.5,28.6,999.9,66.0,2.9,9.8,16.5,31.91666666666667

31.2,36.7,28.0,997.8,75.0,2.7,9.1,14.8,36.79166666666666

29.9,34.0,25.5,1000.2,80.0,1.4,3.3,11.1,26.83333333333333

29.0,33.7,26.0,999.1,85.0,2.1,6.5,22.2,21.125

31.3,34.5,27.0,997.6,71.0,3.2,12.2,22.2,18.0

31.7,34.0,26.4,999.0,71.0,2.6,2.0,11.1,43.58333333333334

32.6,36.0,27.6,999.6,70.0,2.7,10.6,20.6,46.04166666666666

31.2,35.9,26.1,1000.4,71.0,3.2,8.7,18.3,28.75

31.0,35.0,26.8,1004.1,76.0,2.6,6.1,14.8,64.91666666666667

30.8,35.2,26.8,1005.0,76.0,2.7,3.7,18.3,30.66666666666667

27.3,33.3,24.0,1002.4,89.0,2.1,7.8,27.8,33.166666666666664

27.8,31.0,25.2,1001.3,88.0,2.4,4.6,7.6,30.625

30.7,34.0,25.5,1000.1,73.0,2.6,13.7,22.2,30.33333333333333

30.7,34.0,25.0,1000.5,65.0,3.4,12.0,27.8,31.75

31.1,35.0,25.0,1003.1,64.0,3.2,10.4,18.3,0.0

31.3,35.0,26.0,1004.6,63.0,3.2,11.5,18.3,0.0

31.4,36.0,26.7,1006.7,65.0,3.1,8.3,13.0,83.45833333333333

30.4,35.6,25.7,1006.5,72.0,2.9,4.3,14.8,71.66666666666667

31.7,37.1,26.0,1003.2,63.0,2.9,1.7,5.4,62.375

32.5,37.2,25.3,1003.0,59.0,3.1,1.7,7.6,24.875

32.6,37.4,27.0,1005.8,63.0,2.6,6.3,13.0,37.333333333333336

30.7,34.8,25.6,1004.5,66.0,2.6,3.3,11.1,41.5

31.4,35.2,26.0,1005.8,62.0,3.1,2.0,7.6,48.91666666666666

31.9,36.0,26.5,1007.2,66.0,2.3,2.4,7.6,26.66666666666667

32.4,36.4,27.5,1007.8,65.0,3.1,3.5,11.1,29.0

30.3,35.0,24.7,1007.3,62.0,2.3,7.6,18.3,60.54166666666666

29.9,35.0,23.0,1006.3,60.0,2.6,6.7,24.1,41.583333333333336

30.0,36.0,22.5,1004.9,63.0,2.6,3.0,7.6,50.91666666666666

28.6,35.0,19.8,1008.2,49.0,3.7,11.5,22.2,82.83333333333333

28.3,35.2,19.0,1009.4,53.0,3.4,9.1,35.9,95.25

26.8,35.2,17.5,1010.4,57.0,2.6,5.7,13.0,115.83333333333331

27.6,35.0,17.6,1007.6,53.0,3.1,5.9,13.0,136.70833333333334

27.7,35.0,18.6,1006.9,52.0,3.1,7.8,28.7,160.66666666666666

27.3,35.0,19.0,1007.8,55.0,3.2,7.2,27.8,173.58333333333337

27.2,34.5,19.5,1009.0,58.0,3.1,11.1,25.9,261.6666666666667

26.4,33.0,18.4,1012.4,60.0,2.6,4.6,14.8,272.4166666666667

25.4,33.4,16.5,1014.3,62.0,1.6,5.0,14.8,226.29166666666663

23.7,31.7,15.5,1017.7,69.0,1.0,1.3,5.4,99.70833333333331

23.4,31.1,14.2,1016.0,60.0,1.1,3.0,7.6,217.375

22.6,30.6,15.8,1015.4,69.0,0.5,1.1,5.4,309.375

23.9,32.0,14.5,1015.6,63.0,1.0,2.0,5.4,166.91666666666666

23.2,30.2,14.0,1012.6,55.0,1.1,7.4,18.3,278.0

22.5,29.5,15.6,1013.3,56.0,1.1,11.7,22.2,192.33333333333331

21.7,30.0,12.2,1014.5,52.0,1.1,6.3,16.5,235.33333333333331

22.2,30.2,13.6,1015.6,63.0,1.6,1.5,3.5,221.54166666666663

20.8,29.3,12.1,1016.7,58.0,1.8,3.5,9.4,210.54166666666663

20.7,28.8,10.6,1017.8,56.0,1.8,6.1,16.5,251.20833333333331

20.8,29.0,10.5,1013.9,61.0,1.8,2.6,7.6,194.70833333333331

22.0,31.0,10.7,1013.2,56.0,1.8,2.4,14.8,250.875

21.4,30.6,10.8,1011.9,54.0,2.6,7.8,18.3,274.875

24.2,31.0,16.5,1013.0,36.0,2.9,13.9,22.2,160.0

22.7,30.8,13.6,1012.0,38.0,3.4,11.9,20.6,217.91666666666663

21.4,29.6,12.7,1013.7,40.0,2.6,8.0,20.6,184.20833333333331

19.2,25.9,11.9,1017.0,84.0,0.8,2.6,9.4,176.375

18.9,25.8,11.5,1017.9,77.0,0.6,5.0,13.0,185.95833333333331

19.3,27.0,11.7,1019.6,57.0,1.8,5.2,11.1,195.375

17.8,24.8,11.2,1017.0,74.0,0.6,0.7,7.6,365.29166666666674

15.8,24.3,8.7,1015.8,77.0,0.8,1.7,7.6,312.2083333333333

18.2,27.0,7.7,1013.7,72.0,0.6,1.1,7.6,237.625

19.0,27.1,10.5,1015.1,61.0,1.6,3.3,9.4,202.875

18.0,26.6,10.5,1017.1,61.0,1.9,8.0,14.8,260.1666666666667

17.2,24.2,10.0,1017.2,58.0,1.6,9.3,22.2,403.95833333333326

16.3,23.0,6.6,1016.9,61.0,1.0,9.4,20.6,284.1666666666667

18.1,24.0,11.2,1015.4,56.0,1.8,15.9,25.9,288.4166666666667

17.8,25.0,10.7,1015.8,54.0,2.3,9.4,22.2,256.8333333333333

13.9,24.5,11.4,1015.0,95.0,0.6,8.7,14.8,169.0

16.3,23.0,9.8,1016.9,78.0,1.1,7.4,16.5,186.04166666666663

16.3,23.4,9.0,1017.3,68.0,1.3,7.8,18.3,185.58333333333331

16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,284.79583333333335

15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,219.72083333333333

14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,182.1875

18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,154.03750000000005

16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,223.20833333333331

16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,200.64583333333337

18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,285.225

15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,236.825

13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,276.90833333333336

12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,108.0

11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,107.625

12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,125.89166666666668

11.7,18.0,6.4,1017.3,76.0,0.8,4.4,13.0,181.01250000000005

14.6,21.0,6.8,1015.6,81.0,0.6,2.4,7.6,152.55416666666667

17.7,24.0,9.0,1014.5,69.0,1.4,4.4,9.4,152.32083333333338

17.4,27.2,12.2,1016.4,79.0,1.1,7.8,18.3,319.7375

15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,332.7083333333333

15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,279.6

12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,179.11666666666667

15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,54.79166666666666

17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,93.375

17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,103.0

17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,132.20833333333334

17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,127.70833333333331

17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,109.33333333333331

23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,56.45833333333334

23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,135.83333333333334

20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,122.5

22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,69.66666666666667

22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,79.83333333333333

22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,62.70833333333334

25.0,31.0,15.0,1015.7,59.0,1.9,1.7,5.4,1.9166666666666667

24.9,32.4,15.2,1015.0,57.0,1.9,1.7,9.4,1.8333333333333333

26.8,33.4,15.7,1014.5,52.0,2.4,4.6,9.4,1.7916666666666667

23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,117.58333333333331

23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,122.70833333333331

24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,76.54166666666667

24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,59.20833333333334

22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,77.20833333333333

24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,87.83333333333331

26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,123.70833333333331

27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,64.79166666666667

26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,62.875

29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,52.04166666666666

24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,128.33333333333334

26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,87.58333333333331

29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,23.20833333333333

30.4,37.5,21.6,1006.3,41.0,2.6,12.0,27.8,15.166666666666664

32.3,39.0,21.5,1007.3,39.0,3.4,5.4,13.0,21.25

33.4,39.1,24.8,1008.0,47.0,2.1,2.6,7.6,25.75

29.5,36.9,21.5,1007.2,41.0,2.3,11.3,16.5,105.33333333333331

29.3,36.0,18.8,1008.8,37.0,3.2,4.8,11.1,117.75

30.9,37.0,19.0,1008.9,33.0,2.6,6.9,14.8,20.791666666666668

31.6,38.0,23.2,1002.6,30.0,3.1,18.7,35.2,46.91666666666666

33.1,39.0,24.0,1003.0,26.0,2.6,10.4,24.1,104.625

33.6,40.0,23.0,1003.8,27.0,2.4,9.8,18.3,109.625

34.0,40.6,26.3,1005.5,29.0,2.6,13.9,22.2,0.0

33.9,39.6,25.8,1002.7,28.0,2.7,15.7,29.4,30.875

33.3,39.4,24.8,1000.7,28.0,3.1,8.3,18.3,75.58333333333333

33.4,40.0,21.2,1006.3,27.0,2.6,3.7,14.8,0.0

33.2,40.3,22.2,1005.1,29.0,2.3,5.0,14.8,0.0

34.0,40.7,22.2,1004.6,24.0,2.4,11.9,22.2,0.0

34.7,41.5,22.0,1001.7,24.0,2.3,8.5,16.5,142.5

38.0,44.0,23.8,1001.1,20.0,2.6,9.6,29.4,133.375

35.4,44.0,28.0,1003.2,35.0,2.7,6.5,18.3,102.41666666666669

33.2,38.0,25.0,1004.6,41.0,2.7,4.6,9.4,158.29166666666666

35.1,39.2,25.3,1005.1,40.0,2.4,7.2,11.1,149.58333333333334

33.8,39.8,27.6,1005.5,44.0,2.4,9.8,16.5,107.29166666666669

37.1,42.0,27.5,1000.7,30.0,2.9,8.3,18.3,106.5

36.5,43.0,27.0,1001.8,35.0,2.6,4.1,22.2,128.125

37.3,42.4,27.4,1002.4,32.0,2.6,4.8,14.8,108.0

37.3,43.7,28.6,997.4,44.0,2.6,9.4,22.2,98.41666666666669

37.3,42.8,31.2,996.2,49.0,2.6,8.3,14.8,94.375

36.2,41.5,30.7,995.3,50.0,2.9,10.9,18.3,118.5

32.9,39.0,27.4,996.6,50.0,2.4,9.4,27.8,110.41666666666669

34.6,39.0,26.0,998.4,49.0,2.4,6.7,16.5,95.83333333333331

37.4,41.0,30.6,998.8,31.0,1.9,14.1,27.8,93.5

32.7,37.5,24.7,1002.3,55.0,2.4,7.4,18.3,38.66666666666666

36.0,40.0,26.6,1001.7,46.0,3.1,9.1,22.2,45.375

37.7,42.0,30.7,1000.9,37.0,2.6,11.9,22.2,65.16666666666667

37.6,43.0,28.7,1001.2,42.0,2.4,2.8,11.1,67.08333333333333

34.6,40.3,28.7,1001.1,51.0,2.7,10.2,25.9,77.66666666666667

35.9,41.0,28.6,998.6,50.0,2.6,8.5,18.3,70.25

35.7,41.2,30.0,997.6,48.0,2.3,9.3,27.8,75.125

36.0,41.0,27.6,997.7,46.0,2.4,12.8,25.9,77.0

32.6,40.7,26.0,996.9,59.0,2.6,11.9,29.4,32.958333333333336

34.7,38.0,30.5,995.4,55.0,2.4,10.4,18.3,40.833333333333336

35.6,40.0,30.0,1000.7,57.0,3.1,9.4,25.9,90.70833333333331

